frame,bytetrack_active_ids,botsort_active_ids,bytetrack_unique_ids,botsort_unique_ids,bytetrack_fps_rolling,botsort_fps_rolling,bytetrack_new_id_events,botsort_new_id_events,bytetrack_lost_id_events,botsort_lost_id_events,bytetrack_reappeared_id_events,botsort_reappeared_id_events,bytetrack_latency_ms,botsort_latency_ms
729,2,2,7,7,17.711,11.422,7,7,12,11,7,6,56.286,86.392
730,2,2,7,7,17.725,11.413,7,7,12,11,7,6,55.712,88.295
731,2,2,7,7,17.730,11.412,7,7,12,11,7,6,56.110,86.371
732,2,2,7,7,17.739,11.415,7,7,12,11,7,6,55.379,86.625
733,2,2,7,7,17.748,11.427,7,7,12,11,7,6,55.745,85.028
734,2,2,7,7,17.751,11.443,7,7,12,11,7,6,55.622,85.971
735,2,2,7,7,17.752,11.464,7,7,12,11,7,6,56.306,85.457
736,2,2,7,7,17.785,11.486,7,7,12,11,7,6,55.449,86.619
737,2,2,7,7,17.812,11.510,7,7,12,11,7,6,55.823,85.197
738,2,2,7,7,17.841,11.527,7,7,12,11,7,6,55.122,85.863
739,2,2,7,7,17.835,11.532,7,7,12,11,7,6,57.275,85.948
740,2,2,7,7,17.837,11.538,7,7,12,11,7,6,56.017,85.636
741,2,2,7,7,17.862,11.550,7,7,12,11,7,6,56.023,84.775
742,2,2,7,7,17.868,11.563,7,7,12,11,7,6,55.403,85.854
743,2,2,7,7,17.869,11.564,7,7,12,11,7,6,55.839,85.750
744,2,2,7,7,17.873,11.567,7,7,12,11,7,6,55.145,85.823
745,2,2,7,7,17.875,11.563,7,7,12,11,7,6,56.171,86.441
746,2,2,7,7,17.871,11.560,7,7,12,11,7,6,56.563,87.067
747,2,2,7,7,17.867,11.564,7,7,12,11,7,6,56.679,85.616
748,2,2,7,7,17.865,11.567,7,7,12,11,7,6,55.597,86.534
749,2,2,7,7,17.861,11.559,7,7,12,11,7,6,56.293,87.398
750,2,2,7,7,17.874,11.573,7,7,12,11,7,6,55.433,86.178
751,2,2,7,7,17.875,11.585,7,7,12,11,7,6,55.939,85.356
752,2,2,7,7,17.874,11.585,7,7,12,11,7,6,55.817,87.112
